,0,1,2,3,4,5,6,7,Target,Position_right,Position_top
Coffeecup-100_843-right-2,-22.95,11.18,-22.08,10.3575,-22.305,13.735,0.485,0.2325,Coffeecup,1,0
Coffeecup-100_843-right-3,-22.95,11.9675,-22.0975,10.005,-22.2775,13.85,0.5725,0.005,Coffeecup,1,0
Coffeecup-100_843-right-4,-22.985,11.4,-22.0925,10.6575,-22.36,13.61,0.435,0.025,Coffeecup,1,0
Coffeecup-100_843-right-5,-23.0675,12.1525,-22.075,10.8275,-22.345,13.1275,0.485,0.01,Coffeecup,1,0
Coffeecup-100_843-right-6,-22.7125,11.3775,-22.08,11.12,-22.2175,13.19,0.5675,0.0275,Coffeecup,1,0
Coffeecup-100_843-right-7,-22.8625,11.955,-22.0375,11.3375,-22.3175,13.19,0.575,0.0275,Coffeecup,1,0
Coffeecup-100_843-right-8,-22.935,11.7525,-22.0525,10.385,-22.4175,13.59,0.57,0.0975,Coffeecup,1,0
Coffeecup-100_843-right-9,-22.9525,11.99,-21.8575,12.0175,-22.18,13.23,0.54,0.0325,Coffeecup,1,0
Coffeecup-100_843-top-0,-21.8475,13.495,-22.065,11.365,-22.335,14.27,1.895,0.0875,Coffeecup,0,1
Coffeecup-100_843-top-1,-22.135,10.015,-22.4225,8.775,-22.855,9.6325,1.86,0.21,Coffeecup,0,1
Coffeecup-100_843-top-2,-21.605,12.61,-22.21,10.58,-22.32,16.01,1.91,0.14,Coffeecup,0,1
Coffeecup-100_843-top-3,-22.0225,12.305,-22.115,10.0675,-22.5825,11.9925,1.8475,0.06,Coffeecup,0,1
Coffeecup-100_843-top-4,-21.64,15.5125,-21.7525,12.8875,-22.4275,12.325,1.855,0.06,Coffeecup,0,1
Coffeecup-100_843-top-5,-22.06,8.8675,-22.06,11.465,-22.625,13.175,2.5425,0.045,Coffeecup,0,1
Coffeecup-100_843-top-6,-21.985,10.115,-22.215,10.435,-22.775,8.5675,2.805,0.0125,Coffeecup,0,1
Coffeecup-100_843-top-7,-21.7,10.75,-21.74,10.7925,-22.3525,14.8625,2.8425,0.04,Coffeecup,0,1
Coffeecup-100_843-top-8,-21.0975,16.4375,-21.08,16.9275,-21.4675,19.325,2.77,0.015,Coffeecup,0,1
Coffeecup-100_843-top-9,-22.3675,7.74,-22.325,7.75,-22.83,10.1725,2.7675,0.0525,Coffeecup,0,1
Coffeecup-100_97-back-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,0
Coffeecup-100_97-back-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,0
Coffeecup-100_97-back-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,0
Coffeecup-100_97-back-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,0
Coffeecup-100_97-back-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,0
Coffeecup-100_97-back-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,0
Coffeecup-100_97-back-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,0
Coffeecup-100_97-back-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,0
Coffeecup-100_97-back-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,0
Coffeecup-100_97-back-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,0
Coffeecup-100_97-right-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,1,0
Coffeecup-100_97-right-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,1,0
Coffeecup-100_97-right-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,1,0
Coffeecup-100_97-right-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,1,0
Coffeecup-100_97-right-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,1,0
Coffeecup-100_97-right-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,1,0
Coffeecup-100_97-right-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,1,0
Coffeecup-100_97-right-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,1,0
Coffeecup-100_97-right-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,1,0
Coffeecup-100_97-right-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,1,0
Coffeecup-100_97-top-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,1
Coffeecup-100_97-top-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,1
Coffeecup-100_97-top-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,1
Coffeecup-100_97-top-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,1
Coffeecup-100_97-top-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,1
Coffeecup-100_97-top-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,1
Coffeecup-100_97-top-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,1
Coffeecup-100_97-top-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,1
Coffeecup-100_97-top-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,1
Coffeecup-100_97-top-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,1
Coffeecup-150_470-back-0,-20.36,24.1075,-20.14,23.995,-21.09,22.3,0.085,0.0975,Coffeecup,0,0
Coffeecup-150_470-back-1,-20.3575,23.4325,-20.3125,24.2775,-20.83,22.485,0.195,0.16,Coffeecup,0,0
Coffeecup-150_470-back-2,-20.505,22.875,-20.26,24.115,-20.76,21.8575,0.3125,0.035,Coffeecup,0,0
Coffeecup-150_470-back-3,-20.72,23.8175,-20.07,23.8125,-20.735,22.12,0.2475,0.12,Coffeecup,0,0
Coffeecup-150_470-back-4,-21.0025,24.9375,-20.155,24.1725,-20.9325,22.71,0.135,0.055,Coffeecup,0,0
Coffeecup-150_470-back-5,-20.585,24.3,-20.1125,24.1975,-20.8675,21.1,0.12,0.0225,Coffeecup,0,0
Coffeecup-150_470-back-6,-20.3475,24.4525,-20.1725,25.0075,-21.0025,22.41,0.105,0.08,Coffeecup,0,0
Coffeecup-150_470-back-7,-19.9625,20.9575,-19.8925,22.435,-20.6275,21.8175,0.19,0.0975,Coffeecup,0,0
Coffeecup-150_470-back-8,-20.5525,23.92,-20.205,24.0225,-21.025,23.365,0.08,0.0725,Coffeecup,0,0
Coffeecup-150_470-back-9,-20.74,23.07,-20.12,23.3125,-21.0225,23.64,0.12,0.055,Coffeecup,0,0
Coffeecup-150_470-right-0,-22.6375,11.1325,-21.645,9.7275,-21.6775,7.79,0.3275,0.0925,Coffeecup,1,0
Coffeecup-150_470-right-1,-23.6425,10.2325,-22.1975,8.7525,-22.57,10.385,0.51,0.065,Coffeecup,1,0
Coffeecup-150_470-right-2,-23.645,12.0075,-22.0925,9.3775,-7.1575,12.8075,0.865,0.05,Coffeecup,1,0
Coffeecup-150_470-right-3,-22.535,9.8825,-21.7475,10.1125,-22.0925,13.3275,0.1275,0.1175,Coffeecup,1,0
Coffeecup-150_470-right-4,-22.935,12.8325,-21.905,12.385,-22.46,12.75,0.485,0.0425,Coffeecup,1,0
Coffeecup-150_470-right-5,-23.055,12.435,-22.365,11.46,-22.565,11.62,0.085,0.0475,Coffeecup,1,0
Coffeecup-150_470-right-6,-23.3,13.32,-22.415,11.5925,-22.7025,13.0775,0.0725,0.145,Coffeecup,1,0
Coffeecup-150_470-right-7,-22.9725,12.985,-22.32,11.9075,-23.115,14.4525,0.0875,0.155,Coffeecup,1,0
Coffeecup-150_470-right-8,-22.97,14.1725,-21.89,12.7075,-23.45,12.655,0.1425,0.075,Coffeecup,1,0
Coffeecup-150_470-right-9,-23.03,13.4825,-22.355,12.735,-22.4,11.73,0.11,0.13,Coffeecup,1,0
Coffeecup-150_470-top-0,-21.27,18.565,-21.68,10.7075,-22.0325,11.8725,2.79,0.135,Coffeecup,0,1
Coffeecup-150_470-top-1,-21.8775,12.865,-21.8025,13.79,-21.885,9.975,2.8325,0.045,Coffeecup,0,1
Coffeecup-150_470-top-2,-22.2675,16.3825,-21.995,13.1725,-21.7,8.895,2.855,0.115,Coffeecup,0,1
Coffeecup-150_470-top-3,-21.9975,18.6625,-21.9175,11.965,-21.8525,10.34,2.8075,0.1225,Coffeecup,0,1
Coffeecup-150_470-top-4,-20.865,22.8775,-21.5975,14.6225,-21.755,16.2325,2.78,0.0075,Coffeecup,0,1
Coffeecup-150_470-top-5,-22.155,22.095,-22.1575,15.6425,-24.255,10.5425,2.7525,0.085,Coffeecup,0,1
Coffeecup-150_470-top-6,-21.9325,18.5125,-21.9425,11.3,-21.9725,11.515,2.8075,0.0775,Coffeecup,0,1
Coffeecup-150_470-top-7,-22.0975,16.1375,-22.015,11.0275,-22.4475,14.715,2.8175,0.06,Coffeecup,0,1
Coffeecup-150_470-top-8,-21.7575,19.6125,-21.7275,12.6325,-23.025,12.2875,2.885,0.0325,Coffeecup,0,1
Coffeecup-150_470-top-9,-21.4825,19.0875,-21.8,11.6925,-22.0725,11.2975,2.82,0.0225,Coffeecup,0,1
Coffeecup-150_843-back-0,-21.0275,23.9375,-20.16,23.69,-20.98,22.925,0.5525,0.0625,Coffeecup,0,0
Coffeecup-150_843-back-1,-20.9025,24.3025,-20.205,24.45,-20.605,22.44,0.565,0.08,Coffeecup,0,0
Coffeecup-150_843-back-2,-20.425,23.5075,-20.225,24.25,-20.795,22.8925,0.595,0.1125,Coffeecup,0,0
Coffeecup-150_843-back-3,-21.1,24.025,-20.3,23.885,-21.3025,23.21,0.5575,0.0275,Coffeecup,0,0
Coffeecup-150_843-back-4,-20.8625,22.2675,-20.2675,22.33,-20.755,25.675,0.5925,0.06,Coffeecup,0,0
Coffeecup-150_843-back-5,-20.6425,22.76,-20.1975,23.5325,-20.7975,22.76,0.595,0.0675,Coffeecup,0,0
Coffeecup-150_843-back-6,-20.7625,21.345,-20.205,22.2225,-21.0975,24.81,0.62,0.035,Coffeecup,0,0
Coffeecup-150_843-back-7,-21.1425,22.9075,-20.1375,22.545,-20.82,24.455,0.6125,0.0375,Coffeecup,0,0
Coffeecup-150_843-back-8,-20.64,22.6225,-20.315,23.5925,-21.3375,25.125,0.63,0.06,Coffeecup,0,0
Coffeecup-150_843-back-9,-20.99,24.135,-20.2425,24.055,-21.5,25.4925,0.4875,0.06,Coffeecup,0,0
Coffeecup-150_843-right-0,-22.975,12.9125,-21.9725,11.555,-22.3175,12.755,0.5325,0.11,Coffeecup,1,0
Coffeecup-150_843-right-1,-22.9275,13.4125,-21.8925,12.0625,-22.2775,11.935,0.3025,0.11,Coffeecup,1,0
Coffeecup-150_843-right-2,-22.945,13.23,-21.9025,11.4825,-22.245,12.9975,0.4275,0.095,Coffeecup,1,0
Coffeecup-150_843-right-3,-22.765,12.9875,-22.0425,12.03,-22.2925,12.7225,0.4175,0.1075,Coffeecup,1,0
Coffeecup-150_843-right-4,-22.525,12.485,-21.9275,12.205,-22.29,12.8225,0.4975,0.1,Coffeecup,1,0
Coffeecup-150_843-right-5,-22.3425,12.1125,-21.845,11.8475,-22.25,12.655,0.365,0.03,Coffeecup,1,0
Coffeecup-150_843-right-6,-22.6025,12.4325,-21.9575,11.84,-22.245,12.2975,0.41,0.055,Coffeecup,1,0
Coffeecup-150_843-right-7,-22.6075,12.325,-22.03,11.775,-22.2725,12.49,0.4175,0.08,Coffeecup,1,0
Coffeecup-150_843-right-8,-22.79,13.3325,-21.8625,12.1325,-22.315,12.81,0.2725,0.0325,Coffeecup,1,0
Coffeecup-150_843-right-9,-22.4425,12.4275,-21.7425,12.305,-22.345,12.7525,0.155,0.0525,Coffeecup,1,0
Coffeecup-150_843-top-0,-21.8725,13.205,-22.0175,12.165,-22.315,14.37,2.82,0.03,Coffeecup,0,1
Coffeecup-150_843-top-1,-21.9925,12.1575,-22.1275,11.8725,-22.415,13.145,2.8,0.1175,Coffeecup,0,1
Coffeecup-150_843-top-2,-21.8725,12.49,-22.13,12.0975,-22.32,14.1825,2.7975,0.055,Coffeecup,0,1
Coffeecup-150_843-top-3,-21.245,16.7675,-21.3975,16.2225,-21.685,15.8325,2.825,0.055,Coffeecup,0,1
Coffeecup-150_843-top-4,-21.825,15.8575,-22.0375,12.895,-22.4275,14.0275,2.805,0.035,Coffeecup,0,1
Coffeecup-150_843-top-5,-20.88,20.2825,-20.985,19.5025,-21.2125,19.4525,2.805,0.1275,Coffeecup,0,1
Coffeecup-150_843-top-6,-21.68,15.15,-22.13,12.415,-22.2725,14.74,2.8375,0.04,Coffeecup,0,1
Coffeecup-150_843-top-7,-22.1825,11.48,-22.2875,10.8525,-22.5475,12.32,2.81,0.0525,Coffeecup,0,1
Coffeecup-150_843-top-8,-21.96,12.41,-22.2125,11.6825,-22.42,12.8525,2.825,0.025,Coffeecup,0,1
Coffeecup-150_843-top-9,-21.9875,13.8125,-22.1525,11.9675,-22.3225,14.28,2.785,0.025,Coffeecup,0,1
Coffeecup-150_97-back-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,0
Coffeecup-150_97-back-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,0
Coffeecup-150_97-back-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,0
Coffeecup-150_97-back-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,0
Coffeecup-150_97-back-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,0
Coffeecup-150_97-back-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,0
Coffeecup-150_97-back-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,0
Coffeecup-150_97-back-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,0
Coffeecup-150_97-back-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,0
Coffeecup-150_97-back-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,0
Coffeecup-150_97-right-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,1,0
Coffeecup-150_97-right-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,1,0
Coffeecup-150_97-right-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,1,0
Coffeecup-150_97-right-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,1,0
Coffeecup-150_97-right-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,1,0
Coffeecup-150_97-right-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,1,0
Coffeecup-150_97-right-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,1,0
Coffeecup-150_97-right-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,1,0
Coffeecup-150_97-right-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,1,0
Coffeecup-150_97-right-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,1,0
Coffeecup-150_97-top-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,1
Coffeecup-150_97-top-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,1
Coffeecup-150_97-top-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,1
Coffeecup-150_97-top-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,1
Coffeecup-150_97-top-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,1
Coffeecup-150_97-top-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,1
Coffeecup-150_97-top-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,1
Coffeecup-150_97-top-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,1
Coffeecup-150_97-top-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,1
Coffeecup-150_97-top-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,1
Coffeecup-50_470-back-0,-20.4025,22.6525,-19.8,24.85,-20.155,18.9825,0.1125,0.03,Coffeecup,0,0
Coffeecup-50_470-back-1,-20.7,21.1625,-20.4825,23.42,-21.01,19.435,0.1075,0.09,Coffeecup,0,0
Coffeecup-50_470-back-2,-20.39,20.1875,-20.475,22.985,-20.935,20.505,0.0,0.0,Coffeecup,0,0
Coffeecup-50_470-back-3,-20.8925,19.8925,-20.2275,24.165,-20.8675,20.0775,0.14,0.075,Coffeecup,0,0
Coffeecup-50_470-back-4,-20.35,18.3925,-20.4225,21.985,-20.6625,20.4625,0.0,0.0,Coffeecup,0,0
Coffeecup-50_470-back-5,-20.125,21.2375,-20.2,22.1675,-21.0125,20.605,0.0,0.0,Coffeecup,0,0
Coffeecup-50_470-back-6,-21.14,21.935,-20.3375,21.935,-20.7125,19.0075,0.0,0.0,Coffeecup,0,0
Coffeecup-50_470-back-7,-20.29,19.4475,-19.945,21.9625,-21.19,22.3975,0.0,0.0,Coffeecup,0,0
Coffeecup-50_470-back-8,-20.42,20.04,-20.19,22.56,-20.84,20.245,0.0,0.0,Coffeecup,0,0
Coffeecup-50_470-back-9,-20.8325,20.895,-20.6475,23.64,-20.7675,20.1375,0.0,0.0,Coffeecup,0,0
Coffeecup-50_470-right-0,-23.315,4.315,-22.0975,4.685,-21.9825,14.3375,0.4925,0.08,Coffeecup,1,0
Coffeecup-50_470-right-1,-22.2375,6.6475,-21.895,6.8025,-21.99,11.835,0.265,0.1675,Coffeecup,1,0
Coffeecup-50_470-right-2,-22.0725,5.8125,-21.955,7.2225,-22.345,11.725,0.155,0.1275,Coffeecup,1,0
Coffeecup-50_470-right-3,-22.1425,6.32,-21.74,6.91,-22.285,11.75,0.2175,0.16,Coffeecup,1,0
Coffeecup-50_470-right-4,-21.955,6.065,-21.8125,7.2075,-22.04,11.8375,0.3825,0.0375,Coffeecup,1,0
Coffeecup-50_470-right-5,-22.2325,5.69,-22.0125,6.45,-21.99,12.075,0.2175,0.195,Coffeecup,1,0
Coffeecup-50_470-right-6,-22.0675,8.0075,-21.75,7.9775,-22.11,9.46,0.0825,0.15,Coffeecup,1,0
Coffeecup-50_470-right-7,-21.8575,5.835,-21.9825,7.465,-22.36,10.9125,0.1675,0.1025,Coffeecup,1,0
Coffeecup-50_470-right-8,-22.12,5.2975,-21.9075,7.2525,-22.355,11.835,0.105,0.19,Coffeecup,1,0
Coffeecup-50_470-right-9,-21.985,6.28,-21.76,7.8825,-22.3725,10.3175,0.135,0.1675,Coffeecup,1,0
Coffeecup-50_470-top-0,-21.2475,11.8275,-21.6525,9.0625,-21.135,11.86,2.7675,0.0525,Coffeecup,0,1
Coffeecup-50_470-top-1,-21.175,6.505,-21.9325,5.7425,-22.3875,10.5875,2.7925,0.0275,Coffeecup,0,1
Coffeecup-50_470-top-2,-20.05,11.14,-21.175,8.3425,-21.5925,12.2975,2.825,0.0375,Coffeecup,0,1
Coffeecup-50_470-top-3,-20.1,9.5,-20.7625,7.0875,-21.5025,12.7925,2.84,0.05,Coffeecup,0,1
Coffeecup-50_470-top-4,-19.8575,11.545,-20.6475,9.325,-21.2075,13.67,2.79,0.0525,Coffeecup,0,1
Coffeecup-50_470-top-5,-20.14,10.0925,-21.2825,8.21,-21.555,12.1375,2.8125,0.055,Coffeecup,0,1
Coffeecup-50_470-top-6,-20.1025,9.56,-20.8075,7.2525,-21.1475,11.745,2.8175,0.045,Coffeecup,0,1
Coffeecup-50_470-top-7,-19.8975,10.2975,-20.84,8.38,-21.2225,10.68,2.78,0.0425,Coffeecup,0,1
Coffeecup-50_470-top-8,-19.64,11.425,-20.4625,9.4475,-21.24,15.8675,2.83,0.0275,Coffeecup,0,1
Coffeecup-50_470-top-9,-20.7375,10.0375,-20.945,8.4075,-21.74,12.23,2.8425,0.0575,Coffeecup,0,1
Coffeecup-50_843-back-0,-20.14,19.13,-20.105,22.165,-20.645,21.67,0.81,0.045,Coffeecup,0,0
Coffeecup-50_843-back-1,-20.015,16.515,-20.195,23.185,-20.765,21.975,0.9675,0.015,Coffeecup,0,0
Coffeecup-50_843-back-2,-20.3025,18.435,-20.11,21.8175,-20.4825,21.7725,0.8925,0.035,Coffeecup,0,0
Coffeecup-50_843-back-3,-19.85,17.31,-20.275,21.2275,-20.7375,21.475,0.8675,0.0775,Coffeecup,0,0
Coffeecup-50_843-back-4,-19.9875,16.2725,-20.2175,20.3725,-20.6125,20.765,0.8775,0.115,Coffeecup,0,0
Coffeecup-50_843-back-5,-19.9525,18.785,-20.085,21.27,-20.6225,21.465,0.885,0.12,Coffeecup,0,0
Coffeecup-50_843-back-6,-20.375,17.93,-20.235,20.29,-20.5675,21.0125,0.74,0.0425,Coffeecup,0,0
Coffeecup-50_843-back-7,-19.995,17.9625,-20.0425,21.405,-20.7425,21.875,0.755,0.12,Coffeecup,0,0
Coffeecup-50_843-back-8,-20.0925,19.365,-20.2675,20.985,-21.105,22.4975,0.5825,0.0175,Coffeecup,0,0
Coffeecup-50_843-back-9,-20.6425,20.0975,-20.135,20.49,-20.5325,20.945,0.6,0.035,Coffeecup,0,0
Coffeecup-50_843-right-0,-22.0775,5.2775,-21.6,6.4575,-22.2775,11.88,0.585,0.015,Coffeecup,1,0
Coffeecup-50_843-right-1,-22.8425,3.0725,-22.18,4.6475,-22.28,15.3925,0.5925,0.0525,Coffeecup,1,0
Coffeecup-50_843-right-2,-22.8,3.4525,-22.235,4.3375,-22.31,16.2075,0.5225,0.065,Coffeecup,1,0
Coffeecup-50_843-right-3,-22.4475,3.905,-21.96,4.47,-22.205,14.9725,0.525,0.0475,Coffeecup,1,0
Coffeecup-50_843-right-4,-22.0975,5.05,-21.7975,6.1875,-22.31,11.8425,0.575,0.0225,Coffeecup,1,0
Coffeecup-50_843-right-5,-22.0075,5.085,-21.5825,6.2,-22.2725,11.955,0.565,0.015,Coffeecup,1,0
Coffeecup-50_843-right-6,-22.005,4.9675,-21.59,6.445,-22.285,11.6125,0.56,0.025,Coffeecup,1,0
Coffeecup-50_843-right-7,-21.97,5.2725,-21.5925,6.3275,-22.28,11.8525,0.5275,0.0425,Coffeecup,1,0
Coffeecup-50_843-right-8,-21.985,5.3725,-21.63,7.13,-22.2725,11.89,0.5925,0.0525,Coffeecup,1,0
Coffeecup-50_843-right-9,-22.065,5.865,-21.58,6.98,-22.2275,11.8975,0.5725,0.085,Coffeecup,1,0
Coffeecup-50_843-top-0,-21.2825,11.7775,-21.595,11.86,-22.115,12.245,0.35,0.0825,Coffeecup,0,1
Coffeecup-50_843-top-1,-21.22,6.84,-21.7575,7.945,-22.45,11.76,0.48,0.1375,Coffeecup,0,1
Coffeecup-50_843-top-2,-21.13,7.665,-21.21,9.86,-22.1075,11.5175,0.425,0.0525,Coffeecup,0,1
Coffeecup-50_843-top-3,-21.6125,5.27,-21.5975,7.1975,-22.555,12.0025,0.43,0.09,Coffeecup,0,1
Coffeecup-50_843-top-4,-21.155,8.6975,-21.2425,8.9875,-22.1375,11.1525,0.48,0.095,Coffeecup,0,1
Coffeecup-50_843-top-5,-21.3275,7.875,-21.3625,8.3375,-22.295,12.5675,0.5,0.115,Coffeecup,0,1
Coffeecup-50_843-top-6,-21.625,7.7775,-21.5725,7.2425,-22.4075,12.295,0.685,0.11,Coffeecup,0,1
Coffeecup-50_843-top-7,-21.1325,9.6275,-21.5325,9.565,-22.39,11.7775,1.8625,0.07,Coffeecup,0,1
Coffeecup-50_843-top-8,-21.365,10.2325,-21.7175,10.735,-22.365,12.7075,1.8675,0.09,Coffeecup,0,1
Coffeecup-50_843-top-9,-21.24,7.4225,-21.305,9.555,-22.2925,12.1775,1.5725,0.1,Coffeecup,0,1
Coffeecup-50_97-back-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,0
Coffeecup-50_97-back-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,0
Coffeecup-50_97-back-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,0
Coffeecup-50_97-back-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,0
Coffeecup-50_97-back-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,0
Coffeecup-50_97-back-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,0
Coffeecup-50_97-back-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,0
Coffeecup-50_97-back-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,0
Coffeecup-50_97-back-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,0
Coffeecup-50_97-back-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,0
Coffeecup-50_97-right-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,1,0
Coffeecup-50_97-right-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,1,0
Coffeecup-50_97-right-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,1,0
Coffeecup-50_97-right-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,1,0
Coffeecup-50_97-right-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,1,0
Coffeecup-50_97-right-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,1,0
Coffeecup-50_97-right-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,1,0
Coffeecup-50_97-right-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,1,0
Coffeecup-50_97-right-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,1,0
Coffeecup-50_97-right-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,1,0
Coffeecup-50_97-top-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,1
Coffeecup-50_97-top-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,1
Coffeecup-50_97-top-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,1
Coffeecup-50_97-top-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,1
Coffeecup-50_97-top-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,1
Coffeecup-50_97-top-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,1
