,1_0_tact,1_1_tact,1_2_tact,1_3_tact,1_4_tact,1_5_tact,1_6_tact,1_7_tact,1_8_tact,1_9_tact,1_10_tact,1_11_tact,1_12_tact,1_13_tact,1_14_tact,1_15_tact,2_0_tact,2_1_tact,2_2_tact,2_3_tact,2_4_tact,2_5_tact,2_6_tact,2_7_tact,2_8_tact,2_9_tact,2_10_tact,2_11_tact,2_12_tact,2_13_tact,2_14_tact,2_15_tact,3_0_tact,3_1_tact,3_2_tact,3_3_tact,3_4_tact,3_5_tact,3_6_tact,3_7_tact,3_8_tact,3_9_tact,3_10_tact,3_11_tact,3_12_tact,3_13_tact,3_14_tact,3_15_tact,1_0_pos,1_1_pos,1_2_pos,1_3_pos,1_4_pos,1_5_pos,1_6_pos,1_7_pos,2_0_pos,2_1_pos,2_2_pos,2_3_pos,2_4_pos,2_5_pos,2_6_pos,2_7_pos,3_0_pos,3_1_pos,3_2_pos,3_3_pos,3_4_pos,3_5_pos,3_6_pos,3_7_pos,Target,Position_right,Position_top
Water-50_1045-back-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3086.0,0.0,0.0,0.0,6790.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,-24.0,0.0,-25.0,0.0,-25.0,0.0,0.0,0.0,-19.0,27.0,-21.0,36.0,-21.0,16.0,1.0,0.0,-16.0,51.0,-17.0,54.0,-17.0,67.0,1.0,0.0,Water,0,0
Water-50_1045-back-6,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3759.0,0.0,0.0,0.0,5659.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,3.0,-25.0,0.0,-25.0,0.0,1.0,0.0,-22.0,31.0,-20.0,36.0,-21.0,16.0,1.0,0.0,-17.0,51.0,-17.0,53.0,-17.0,55.0,1.0,0.0,Water,0,0
Water-50_1045-back-7,0.0,0.0,145.0,0.0,0.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,1316.0,0.0,0.0,0.0,8829.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,0.0,-24.0,0.0,-25.0,0.0,1.0,0.0,-19.0,27.0,-21.0,37.0,-21.0,17.0,1.0,0.0,-17.0,47.0,-17.0,54.0,-16.0,57.0,1.0,0.0,Water,0,0
Water-50_1045-back-8,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1635.0,0.0,0.0,0.0,8726.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,0.0,-25.0,0.0,-25.0,0.0,1.0,0.0,-19.0,27.0,-20.0,37.0,-21.0,17.0,1.0,0.0,-17.0,46.0,-17.0,58.0,-17.0,55.0,1.0,0.0,Water,0,0
Water-50_1045-back-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6706.0,0.0,0.0,0.0,8033.0,0.0,19.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.0,0.0,-24.0,0.0,-25.0,0.0,0.0,0.0,-20.0,29.0,-20.0,36.0,-20.0,14.0,1.0,0.0,-16.0,48.0,-17.0,51.0,-16.0,45.0,1.0,0.0,Water,0,0
Water-50_1045-right-0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,13.0,0.0,-24.0,0.0,-25.0,0.0,-25.0,0.0,1.0,0.0,-3.0,4.0,-3.0,8.0,-3.0,17.0,1.0,0.0,0.0,19.0,-1.0,16.0,-1.0,45.0,1.0,0.0,Water,1,0
Water-50_1045-right-1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,918.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.0,0.0,-23.0,0.0,-25.0,0.0,1.0,0.0,-3.0,6.0,-2.0,7.0,-4.0,16.0,1.0,0.0,0.0,20.0,-1.0,15.0,0.0,47.0,1.0,0.0,Water,1,0
Water-50_1045-right-2,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,114.0,0.0,0.0,2685.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-18.0,0.0,-19.0,0.0,-25.0,0.0,0.0,0.0,-2.0,3.0,-3.0,10.0,-3.0,16.0,1.0,0.0,0.0,16.0,-2.0,21.0,-2.0,49.0,1.0,0.0,Water,1,0
Water-50_1045-right-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,-19.0,0.0,-22.0,0.0,-25.0,0.0,1.0,0.0,-3.0,6.0,-3.0,9.0,-3.0,17.0,1.0,0.0,0.0,21.0,-2.0,21.0,-1.0,52.0,0.0,0.0,Water,1,0
Water-50_1045-right-4,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.0,0.0,236.0,0.0,230.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-20.0,0.0,-22.0,0.0,-25.0,0.0,4.0,0.0,-2.0,5.0,-3.0,8.0,-3.0,16.0,1.0,0.0,0.0,25.0,-1.0,19.0,0.0,45.0,1.0,0.0,Water,1,0
Water-50_1045-right-5,0.0,0.0,90.0,30.0,0.0,9.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1334.0,0.0,0.0,0.0,4841.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,13.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,0.0,-19.0,0.0,-25.0,0.0,1.0,0.0,-3.0,6.0,-3.0,9.0,-3.0,15.0,1.0,0.0,0.0,17.0,-1.0,22.0,-1.0,45.0,0.0,0.0,Water,1,0
Water-50_1045-right-6,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,0.0,0.0,0.0,515.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-23.0,0.0,-24.0,0.0,-25.0,0.0,1.0,0.0,-3.0,5.0,-3.0,8.0,-3.0,15.0,1.0,0.0,0.0,14.0,-1.0,19.0,-1.0,46.0,1.0,0.0,Water,1,0
Water-50_1045-right-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,0.0,0.0,3296.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.0,0.0,-22.0,0.0,-25.0,0.0,0.0,0.0,-3.0,5.0,-3.0,8.0,-3.0,16.0,0.0,0.0,0.0,20.0,-1.0,16.0,0.0,42.0,1.0,0.0,Water,1,0
Water-50_1045-right-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,10.0,0.0,0.0,107.0,0.0,0.0,0.0,726.0,0.0,0.0,0.0,119.0,0.0,9.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.0,0.0,-24.0,0.0,-25.0,0.0,1.0,0.0,-3.0,5.0,-3.0,7.0,-3.0,16.0,1.0,0.0,0.0,16.0,-1.0,20.0,-1.0,42.0,0.0,0.0,Water,1,0
Water-50_1045-right-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,13.0,0.0,488.0,0.0,0.0,0.0,3008.0,0.0,39.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.0,0.0,-22.0,0.0,-25.0,0.0,0.0,0.0,-3.0,4.0,-3.0,10.0,-2.0,14.0,1.0,0.0,0.0,22.0,-1.0,15.0,-1.0,41.0,0.0,0.0,Water,1,0
Water-50_558-back-0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1597.0,0.0,0.0,0.0,461.0,0.0,9.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-24.0,0.0,-24.0,0.0,-25.0,0.0,1.0,0.0,-22.0,29.0,-21.0,33.0,-20.0,19.0,1.0,0.0,-16.0,49.0,-16.0,52.0,-16.0,59.0,1.0,0.0,Water,0,0
Water-50_558-back-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1810.0,0.0,0.0,0.0,12713.0,0.0,0.0,0.0,601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,9393.0,0.0,0.0,0.0,0.0,13.0,0.0,-24.0,0.0,-25.0,0.0,-25.0,0.0,1.0,0.0,-23.0,29.0,-23.0,35.0,-22.0,23.0,0.0,1.0,-16.0,48.0,-16.0,66.0,-17.0,85.0,1.0,0.0,Water,0,0
Water-50_558-back-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0,6231.0,9.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-24.0,0.0,-24.0,0.0,-24.0,0.0,0.0,1.0,-21.0,26.0,-21.0,32.0,-22.0,24.0,0.0,1.0,-16.0,41.0,-16.0,47.0,-16.0,64.0,0.0,0.0,Water,0,0
Water-50_558-back-3,0.0,0.0,0.0,0.0,0.0,9.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,208.0,0.0,0.0,0.0,9110.0,0.0,9.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,0.0,-25.0,0.0,-25.0,0.0,1.0,0.0,-20.0,23.0,-22.0,33.0,-21.0,24.0,1.0,0.0,-16.0,49.0,-16.0,48.0,-17.0,62.0,1.0,0.0,Water,0,0
Water-50_558-back-4,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,8389.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,0.0,-24.0,0.0,-25.0,0.0,1.0,0.0,-21.0,24.0,-22.0,33.0,-22.0,25.0,1.0,1.0,-16.0,48.0,-16.0,55.0,-17.0,65.0,0.0,0.0,Water,0,0
Water-50_558-back-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1242.0,0.0,0.0,0.0,12713.0,0.0,0.0,0.0,464.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,0.0,-24.0,0.0,-25.0,0.0,1.0,0.0,-22.0,28.0,-23.0,35.0,-21.0,24.0,1.0,1.0,-16.0,53.0,-16.0,63.0,-16.0,70.0,0.0,0.0,Water,0,0
Water-50_558-back-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3735.0,0.0,0.0,0.0,8968.0,0.0,0.0,0.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-25.0,2.0,-25.0,0.0,-25.0,0.0,0.0,0.0,-23.0,31.0,-23.0,35.0,-22.0,23.0,0.0,0.0,-16.0,46.0,-16.0,50.0,-16.0,61.0,1.0,0.0,Water,0,0
Water-50_558-back-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,5145.0,0.0,273.0,0.0,8623.0,0.0,0.0,0.0,521.0,0.0,72.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,1.0,-24.0,0.0,-25.0,0.0,1.0,0.0,-23.0,31.0,-23.0,35.0,-21.0,22.0,0.0,1.0,-16.0,55.0,-16.0,54.0,-16.0,60.0,0.0,0.0,Water,0,0
Water-50_558-back-8,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,3521.0,0.0,0.0,0.0,7969.0,0.0,0.0,0.0,431.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,-24.0,0.0,-25.0,0.0,-25.0,0.0,1.0,0.0,-23.0,30.0,-22.0,35.0,-22.0,23.0,1.0,1.0,-16.0,43.0,-16.0,55.0,-16.0,62.0,1.0,0.0,Water,0,0
Water-50_558-back-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0,7127.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-24.0,0.0,-25.0,0.0,-25.0,0.0,1.0,0.0,-21.0,25.0,-22.0,33.0,-21.0,24.0,0.0,1.0,-17.0,40.0,-16.0,54.0,-16.0,62.0,1.0,0.0,Water,0,0
Water-50_558-right-0,0.0,43.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,114.0,0.0,185.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,-25.0,0.0,-25.0,0.0,-25.0,0.0,4.0,0.0,-3.0,6.0,-2.0,12.0,-5.0,14.0,1.0,0.0,0.0,19.0,-1.0,23.0,0.0,45.0,1.0,0.0,Water,1,0
Water-50_558-right-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1115.0,0.0,0.0,0.0,1670.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-20.0,0.0,-24.0,0.0,-25.0,0.0,0.0,0.0,-4.0,3.0,-4.0,5.0,-3.0,20.0,0.0,0.0,0.0,25.0,2.0,13.0,-1.0,46.0,0.0,0.0,Water,1,0
Water-50_558-right-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,2864.0,0.0,0.0,0.0,2229.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.0,0.0,-18.0,0.0,-25.0,0.0,0.0,0.0,-5.0,4.0,-1.0,4.0,-2.0,19.0,1.0,0.0,0.0,17.0,-1.0,13.0,-1.0,45.0,0.0,0.0,Water,1,0
Water-50_558-right-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,13.0,0.0,2047.0,0.0,36.0,0.0,1258.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-18.0,0.0,-21.0,0.0,-25.0,0.0,1.0,0.0,-4.0,3.0,-4.0,5.0,-2.0,17.0,1.0,0.0,0.0,26.0,-1.0,15.0,-1.0,50.0,1.0,0.0,Water,1,0
Water-50_558-right-4,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2669.0,0.0,0.0,0.0,1087.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.0,0.0,-21.0,0.0,-25.0,0.0,0.0,0.0,-5.0,3.0,-3.0,4.0,-2.0,19.0,0.0,0.0,0.0,18.0,-1.0,12.0,-1.0,49.0,1.0,0.0,Water,1,0
Water-50_558-right-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2374.0,0.0,0.0,0.0,2215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.0,0.0,-23.0,0.0,-25.0,0.0,0.0,0.0,-3.0,1.0,-4.0,5.0,-3.0,21.0,1.0,0.0,0.0,16.0,-1.0,14.0,-1.0,48.0,0.0,0.0,Water,1,0
Water-50_558-right-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-22.0,0.0,-25.0,0.0,0.0,0.0,-3.0,6.0,-3.0,9.0,-4.0,14.0,1.0,0.0,0.0,25.0,-1.0,18.0,0.0,42.0,0.0,0.0,Water,1,0
Water-50_558-right-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,10.0,0.0,0.0,129.0,0.0,0.0,0.0,883.0,0.0,0.0,0.0,816.0,119.0,0.0,0.0,20.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.0,1.0,-25.0,0.0,-25.0,0.0,1.0,0.0,-3.0,6.0,-2.0,10.0,-4.0,15.0,1.0,0.0,0.0,22.0,-2.0,20.0,-1.0,55.0,0.0,0.0,Water,1,0
Water-50_558-right-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,105.0,0.0,0.0,241.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,13.0,0.0,-24.0,0.0,-24.0,0.0,-25.0,0.0,0.0,0.0,-4.0,6.0,-3.0,12.0,-5.0,12.0,0.0,0.0,0.0,24.0,0.0,21.0,0.0,44.0,1.0,0.0,Water,1,0
Water-50_558-right-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,13.0,0.0,1007.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,1.0,-22.0,0.0,-25.0,0.0,1.0,0.0,-2.0,9.0,-2.0,10.0,-5.0,12.0,0.0,0.0,0.0,23.0,-1.0,22.0,0.0,40.0,0.0,0.0,Water,1,0
Water-50_70-back-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12194.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,5213.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,5854.0,0.0,0.0,0.0,1101.0,0.0,0.0,0.0,8613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,0
Water-50_70-back-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,0
Water-50_70-back-2,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,43.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,918.0,0.0,0.0,0.0,501.0,0.0,165.0,0.0,3491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,0
Water-50_70-back-3,15.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,0
Water-50_70-back-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.0,0.0,0.0,0.0,731.0,0.0,0.0,0.0,2190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,0.0,0.0,0.0,1666.0,86.0,0.0,0.0,5050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,0
Water-50_70-back-5,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,0
Water-50_70-back-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,10.0,0.0,0.0,101.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,0
